externalId;title;department;city;country;verdict;basis;divisionsNamed;siteHint;beautyEvidence;pharmaEvidence;pageUrl
"1388493133";"Mechanic I";"";"Congers";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"US and not require sponsorship. Improving Health through Science and Technology! At Aptar Pharma , we specialize in Drug Delivery offering Innovative Devices, Services and Solutions focu";"https://jobs.aptar.com/job/Congers-Mechanic-I-NY-10920/1388493133/"
"1258223501";"Mechatroniker (m/w/d)";"";"Menden";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Menden-Mechatroniker-%28mwd%29-NW-58706/1258223501/"
"1426785133";"Metteur au Point";"";"Le Neubourg";"FR";"IN_SCOPE_BEAUTY";"division Beauty nommée dans le texte";"BEAUTY";"BEAUTY";"Qui n’a jamais rêvé d’être lié à des marques de luxe ? Aujourd’hui Aptar Beauty vous en donne l’opportunité ! Allez-vous donc la saisir ? Chez Aptar, nous nous appu";"";"https://jobs.aptar.com/job/Le-Neubourg-Metteur-au-Point-27-27110/1426785133/"
"1234296001";"Mid-Level Automation Technician";"";"Lincolnton";"US";"OUT_OTHER_SEGMENT";"division Closures / Food+Beverage nommée";"CLOSURES";"CLOSURES";"";"";"https://jobs.aptar.com/job/Lincolnton-Mid-Level-Automation-Technician-NC-28092/1234296001/"
"1421205633";"Mitarbeiter im Werkzeugbau (m/w/d) - Werkzeugbaumontage";"";"Villingen-Schwenningen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Villingen-Schwenningen-Mitarbeiter-im-Werkzeugbau-%28mwd%29-Werkzeugbaumontage-BW-78052/1421205633/"
"1421215733";"Mitarbeiter im Werkzeugbau (m/w/d) - Zerspanungsmechaniker / CNC-Fräsen / Drehen (m/w/d)";"";"Villingen-Schwenningen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Villingen-Schwenningen-Mitarbeiter-im-Werkzeugbau-%28mwd%29-Zerspanungsmechaniker-CNC-Fr%C3%A4sen-Drehen-%28mwd%29-BW-78052/1421215733/"
"1424366433";"Mitarbeiter/-in in der Logistik (m/w/d)";"";"Freyung";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES";"";"";"https://jobs.aptar.com/job/Freyung-Mitarbeiter-in-in-der-Logistik-%28mwd%29-BY-94078/1424366433/"
"1425689933";"Mitarbeiter Lager (m/w/x)";"";"Villingen-Schwenningen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Villingen-Schwenningen-Mitarbeiter-Lager-%28mwx%29-BW-78052/1425689933/"
"1433699833";"Molding Engineering Specialist";"";"San Giovanni Teatino";"IT";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/San-Giovanni-Teatino-Molding-Engineering-Specialist-CH-66020/1433699833/"
"1215099201";"Molding Process Technician";"";"Congers";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"ding Process Technician (Weekends) Improving Health through Science and Technology! At Aptar Pharma , we specialize in Drug Delivery offering Innovative Devices, Services and Solutions focu";"https://jobs.aptar.com/job/Congers-Molding-Process-Technician-NY-10920/1215099201/"
"1415592933";"Molding Technician";"";"Suzhou";"CN";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Suzhou-Molding-Technician-JS-215123/1415592933/"
"1189084901";"Moldmaker";"";"Congers";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"ation: Congers NY Who We Are Improving Health through Science and Technology! At Aptar Pharma , we specialize in Drug Delivery offering Innovative Devices, Services and Solutions focu";"https://jobs.aptar.com/job/Congers-Moldmaker-NY-10920/1189084901/"
"1269949501";"Mold Maker";"";"Lincolnton";"US";"OUT_OTHER_SEGMENT";"division Closures / Food+Beverage nommée";"CLOSURES";"CLOSURES";"";"";"https://jobs.aptar.com/job/Lincolnton-Mold-Maker-NC-28092/1269949501/"
"1366028133";"Mold Maker";"";"Congers";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"ation: Congers NY Who We Are Improving Health through Science and Technology! At Aptar Pharma , we specialize in Drug Delivery offering Innovative Devices, Services and Solutions focu";"https://jobs.aptar.com/job/Congers-Mold-Maker-NY-10920/1366028133/"
"1282662201";"Mold Setter";"";"Lincolnton";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES";"";"";"https://jobs.aptar.com/job/Lincolnton-Mold-Setter-NC-28092/1282662201/"
"1279478401";"Mold Technician";"";"Lincolnton";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES";"";"";"https://jobs.aptar.com/job/Lincolnton-Mold-Technician-NC-28092/1279478401/"
"1383375233";"Night Shift Machine Operator - Climate Controlled Environment & Bonus";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Night-Shift-Machine-Operator-Climate-Controlled-Environment-&amp;-Bonus-WI-53149/1383375233/"
"1251153801";"North America Associate Manager, Order Management and Fulfilment";"";"Mukwonago";"US";"OUT_OTHER_SEGMENT";"division Closures / Food+Beverage nommée";"CLOSURES";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-North-America-Associate-Manager%2C-Order-Management-and-Fulfilment-WI-53149/1251153801/"
"1414403333";"Operations Director";"";"Midland";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"h and homes of millions of patients and consumers around the world. Our innovations nasal drug delivery for emergency medicines, precise fragrance applications, mess-free ketchup dispensing for";"https://jobs.aptar.com/job/Midland-Operations-Director-MI-48642/1414403333/"
"1431893333";"Operator, Injection";"";"Bh";"BH";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Operator%2C-Injection/1431893333/"
"1405857533";"Operator Molding";"";"Ckyne";"CZ";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Ckyne-Operator-Molding-Jiho-38481/1405857533/"
"1431391233";"Personalsachbearbeiter (m/w/d)";"";"Freyung";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES";"";"";"https://jobs.aptar.com/job/Freyung-Personalsachbearbeiter-%28mwd%29-BY-94078/1431391233/"
"1423746233";"Planificateur H/F";"";"Granville";"FR";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"Aptar Pharma Injectables (1 200 personnes – deux sites de production) est une entreprise innovante du";"https://jobs.aptar.com/job/Granville-Planificateur-HF-50-50400/1423746233/"
"1433082433";"Practicante de Tráfico";"";"El Marques Queretaro";"MX";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/El-Marques-Queretaro-Practicante-de-Tr%C3%A1fico-Quer-76246/1433082433/"
"1423987833";"Process Engineer";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Process-Engineer-WI-53149/1423987833/"
"1367038033";"Process Technician";"";"Auburn";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/Auburn-Process-Technician-AL-36832/1367038033/"
"660048101";"Process Technician (Day & Night-Shift)";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Process-Technician-%28Day-&amp;-Night-Shift%29-WI-53149/660048101/"
"1373296733";"Process Technician Lead";"";"Mukwonago";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"CLOSURES+PHARMA";"";"h and homes of millions of patients and consumers around the world. Our innovations nasal drug delivery for emergency medicines, precise fragrance applications, mess-free ketchup dispensing for";"https://jobs.aptar.com/job/Mukwonago-Process-Technician-Lead-WI-53149/1373296733/"
"1383803633";"Process Technician (Night Shift)";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Process-Technician-%28Night-Shift%29-WI-53149/1383803633/"
"1424517533";"Product Development Engineer Co-Op";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Product-Development-Engineer-Co-Op-WI-53149/1424517533/"
"1428073433";"Product Development Engineering Co-Op";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Product-Development-Engineering-Co-Op-WI-53149/1428073433/"
"1418020933";"Production Supervisor -2nd Shift (51542)";"";"Cary";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"BEAUTY+PHARMA";"";"";"https://jobs.aptar.com/job/Cary-Production-Supervisor-2nd-Shift-%2851542%29-IL-60013/1418020933/"
"1380582333";"Production Supervisor - Days";"";"Cary";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"BEAUTY+PHARMA";"";"";"https://jobs.aptar.com/job/Cary-Production-Supervisor-Days-IL-60013/1380582333/"
"1418531233";"Produktdesigner / Produktkonstrukteur, R&D Services, CHC (m/w/d)";"";"Eigeltingen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/Eigeltingen-Produktdesigner-Produktkonstrukteur%2C-R&amp;D-Services%2C-CHC-%28mwd%29-BW-78253/1418531233/"
"1389357133";"Produktionsmitarbeiter (m/w/d) in 3-Schicht";"";"Radolfzell";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Radolfzell-Produktionsmitarbeiter-%28mwd%29-in-3-Schicht-BW-78315/1389357133/"
"1277416901";"Professional HR Business Partner (m/w/d) - Deputy HR Manager";"";"Dortmund";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Dortmund-Professional-HR-Business-Partner-%28mwd%29-Deputy-HR-Manager-NW-44319/1277416901/"
"1418593833";"Project Manager, Supply Chain";"";"Eigeltingen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/Radolfzell-Project-Manager%2C-Supply-Chain-BW-78315/1418593833/"
"1402860433";"Projekt Manager Produktion - Qualifizierung & GMP (m/w/d)";"";"Eigeltingen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/Eigeltingen-Projekt-Manager-Produktion-Qualifizierung-&amp;-GMP-%28mwd%29-BW-78253/1402860433/"
"1435219633";"Prozess- und Produktionsspezialist Spritzguss (M/W/D)";"";"Eigeltingen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/Eigeltingen-Prozess-und-Produktionsspezialist-Spritzguss-%28MWD%29-BW-78253/1435219633/"
"1418075833";"Purchaser Indirect Categories (m/f/d)";"";"Eigeltingen";"DE";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"ysically present at the Radolfzell location on a regular basis Your new employer: • Aptar Pharma is part of AptarGroup, Inc., a global leader in drug and consumer product dosing, dispens";"https://jobs.aptar.com/job/Eigeltingen-Purchaser-Indirect-Categories-%28mfd%29-BW-78253/1418075833/"
"1379824633";"Qualitätsprüfer (m/w/d) in 3-Schicht, Radolfzell";"";"Radolfzell";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Radolfzell-Qualit%C3%A4tspr%C3%BCfer-%28mwd%29-in-3-Schicht%2C-Radolfzell-BW-78315/1379824633/"
"1393628533";"Quality Controller EFC";"";"Ckyne";"CZ";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Ckyne-Quality-Controller-EFC-Jiho-38481/1393628533/"
"1393628433";"Quality Controller EFC";"";"Ckyne";"CZ";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Ckyne-Quality-Controller-EFC-Jiho-38481/1393628433/"
"1212878401";"Quality Coordinator (m/w/d)";"";"Dortmund";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Dortmund-Quality-Coordinator-%28mwd%29-NW-44319/1212878401/"
"1426757033";"Quality Engineer";"";"Bh";"BH";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Quality-Engineer/1426757033/"
"1428911133";"Quality Engineer Co-Op";"";"Mukwonago";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES+PHARMA";"";"";"https://jobs.aptar.com/job/Mukwonago-Quality-Engineer-Co-Op-WI-53149/1428911133/"
"1388548633";"Quality Engineer I";"";"Auburn";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"lities Include but are not limited to the following: • Participate in promoting safety at Aptar CSP • Complete training for all procedures and specifications applicable to job description •";"https://jobs.aptar.com/job/Auburn-Quality-Engineer-I-AL-36832/1388548633/"
"1427592033";"Quality Systems Manager";"";"Congers";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"PHARMA";"";"er Work Location: Congers NY Improving Health through Science and Technology! At Aptar Pharma , we specialize in Drug Delivery offering Innovative Devices, Services and Solutions focu";"https://jobs.aptar.com/job/Congers-Quality-Systems-Manager-NY-10920/1427592033/"
"1424394133";"Quality Technician";"";"Eatontown";"US";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Eatontown-Quality-Technician-NJ-07724/1424394133/"
"1293846301";"Regleur";"";"Val de Reuil";"FR";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Val-de-Reuil-Regleur-27-27100/1293846301/"
"975893801";"Resin Material Handler";"";"Mukwonago";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"CLOSURES+PHARMA";"";"h and homes of millions of patients and consumers around the world. Our innovations nasal drug delivery for emergency medicines, precise fragrance applications, mess-free ketchup dispensing for";"https://jobs.aptar.com/job/Mukwonago-Resin-Material-Handler-WI-53149/975893801/"
"1404421033";"Responsable Technique Produit H/F";"";"Rueil-Malmaison";"FR";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"BEAUTY+PHARMA";"";"Aptar Pharma Injectables (1 200 personnes – trois sites de production) est une entreprise innovante du";"https://jobs.aptar.com/job/Rueil-Malmaison-Responsable-Technique-Produit-HF-92-92500/1404421033/"
"1426549633";"Sachbearbeiter Logistik - Versand & Wareneingang (m/w/d)";"";"Villingen-Schwenningen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"";"";"";"https://jobs.aptar.com/job/Villingen-Schwenningen-Sachbearbeiter-Logistik-Versand-&amp;-Wareneingang-%28mwd%29-BW-78052/1426549633/"
"1414527533";"Sales Development Representative";"";"Mukwonago";"US";"OUT_PHARMA_ONLY";"division Pharma nommée dans le texte";"PHARMA";"CLOSURES+PHARMA";"";"h and homes of millions of patients and consumers around the world. Our innovations nasal drug delivery for emergency medicines, precise fragrance applications, mess-free ketchup dispensing for";"https://jobs.aptar.com/job/Mukwonago-Sales-Development-Representative-WI-53149/1414527533/"
"1419031033";"Schichtführer Montage (m/w/d)";"";"Eigeltingen";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"PHARMA";"";"";"https://jobs.aptar.com/job/Eigeltingen-Schichtf%C3%BChrer-Montage-%28mwd%29-BW-78253/1419031033/"
"1420368433";"Schichtleiter (m/w/d) in der Fertigung - Wechselschicht";"";"Freyung";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES";"";"";"https://jobs.aptar.com/job/Freyung-Schichtleiter-%28mwd%29-in-der-Fertigung-Wechselschicht-BY-94078/1420368433/"
"1427046133";"Schichtleiter (m/w/d) in der Fertigung - Wochenendschicht";"";"Freyung";"DE";"UNDETERMINED";"aucune division nommée — preuves conservées, périmètre non tranché";"";"CLOSURES";"";"";"https://jobs.aptar.com/job/Freyung-Schichtleiter-%28mwd%29-in-der-Fertigung-Wochenendschicht-BY-94078/1427046133/"
